"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.groupID","Input.title","Input.description","Input.requester","Input.expDate","Input.timeAlloted","Input.reward","Input.hitsAvailable","Input.owner","Input.imageURL","Input.imageID","Input.pnum","Answer.QC_num_correct","Answer.Q_ABILITY","Answer.Q_COMPLEX","Answer.Q_DIFFICULT","Answer.Q_DURATION","Answer.Q_FREQUENCY","Answer.Q_Intresting","Answer.Q_OverallEffort","Answer.Q_PAYMENT","Answer.Q_TAKE","Answer.hitVisited","Answer.vimage","Answer.vreward","Approve","Reject"
"301KG0KX9CL8LSA82SSDRAZJIWJH21","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:56 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:56 PST 2017","","","31Q0U3WYDPF7Q2KTWHBPJYW6TMD17X","A19OH5PQ7ZZ6UV","Approved","Wed Jan 18 20:08:24 PST 2017","Wed Jan 18 20:09:28 PST 2017","Thu Jan 19 20:09:28 PST 2017","2017-01-20 04:09:39 UTC","","","64","100% (40/40)","100% (40/40)","100% (40/40)","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","Business Card Transcription","Given an image of a card, please extract all data","No Name","Jan 31, 2017 ","10 minutes","0.03","6","vic","https://d2v9h6e276ec58.cloudfront.net/label_3XCMB0010Q8CROANL93DZ0TZ7HDP3B.html","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","59","59","Y","4","4","2","14","6","33","0.04","16","0","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","0.03"
"301KG0KX9CL8LSA82SSDRAZJIWJH21","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:56 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:56 PST 2017","","","31T4R4OBOSGRD5URCE090UFXYTLC70","A1C7FH4P7EKUBE","Approved","Thu Jan 19 18:22:59 PST 2017","Thu Jan 19 18:24:13 PST 2017","Fri Jan 20 18:24:13 PST 2017","2017-01-21 02:24:39 UTC","","","74","100% (26/26)","100% (26/26)","100% (26/26)","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","Business Card Transcription","Given an image of a card, please extract all data","No Name","Jan 31, 2017 ","10 minutes","0.03","6","vic","https://d2v9h6e276ec58.cloudfront.net/label_3XCMB0010Q8CROANL93DZ0TZ7HDP3B.html","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","59","59","Y","6","3","6","1","1","44","0.15","2","0","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","0.03"
"301KG0KX9CL8LSA82SSDRAZJIWJH21","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:56 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:56 PST 2017","","","3DIP6YHAPCSAAHJOIAYA4IBVTCT8EA","A3RIFUEQ95MR16","Approved","Wed Jan 18 14:22:50 PST 2017","Wed Jan 18 14:23:19 PST 2017","Thu Jan 19 14:23:19 PST 2017","2017-01-19 22:23:39 UTC","","","29","100% (51/51)","100% (51/51)","100% (51/51)","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","Business Card Transcription","Given an image of a card, please extract all data","No Name","Jan 31, 2017 ","10 minutes","0.03","6","vic","https://d2v9h6e276ec58.cloudfront.net/label_3XCMB0010Q8CROANL93DZ0TZ7HDP3B.html","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","59","59","Y","10","11","3","1","1","58",".15","0","0","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","0.03"
"301KG0KX9CL8LSA82SSDRAZJIWJH21","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:56 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:56 PST 2017","","","3FUI0JHJPXYLZMXLH9MIUAZNM3L330","A88QVXE9H03O8","Approved","Wed Jan 18 17:37:57 PST 2017","Wed Jan 18 17:38:34 PST 2017","Thu Jan 19 17:38:34 PST 2017","2017-01-20 01:38:39 UTC","","","37","100% (51/51)","100% (51/51)","100% (51/51)","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","Business Card Transcription","Given an image of a card, please extract all data","No Name","Jan 31, 2017 ","10 minutes","0.03","6","vic","https://d2v9h6e276ec58.cloudfront.net/label_3XCMB0010Q8CROANL93DZ0TZ7HDP3B.html","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","59","59","Y","3","0","1","2","0","34",".5","0","0","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","0.03"
"301KG0KX9CL8LSA82SSDRAZJIWJH21","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:56 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:56 PST 2017","","","3H7XDTSHKCRJKWBXM844I1ZTO7ZWGY","AROEBUDI2L9G9","Approved","Thu Jan 19 12:14:38 PST 2017","Thu Jan 19 12:15:13 PST 2017","Fri Jan 20 12:15:13 PST 2017","2017-01-20 20:15:39 UTC","","","35","100% (33/33)","100% (33/33)","100% (33/33)","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","Business Card Transcription","Given an image of a card, please extract all data","No Name","Jan 31, 2017 ","10 minutes","0.03","6","vic","https://d2v9h6e276ec58.cloudfront.net/label_3XCMB0010Q8CROANL93DZ0TZ7HDP3B.html","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","59","59","Y","5","7","1","13","6","42",".15","13","0","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","0.03"
"301KG0KX9CL8LSA82SSDRAZJIWJH21","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:56 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:56 PST 2017","","","3IRIK4HM3AK895GMT4VHUGF125NC6W","A3QNMUHAFAJRQO","Approved","Wed Jan 18 15:45:02 PST 2017","Wed Jan 18 15:47:08 PST 2017","Thu Jan 19 15:47:08 PST 2017","2017-01-19 23:47:39 UTC","","","126","100% (36/36)","100% (23/23)","100% (23/23)","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","Business Card Transcription","Given an image of a card, please extract all data","No Name","Jan 31, 2017 ","10 minutes","0.03","6","vic","https://d2v9h6e276ec58.cloudfront.net/label_3XCMB0010Q8CROANL93DZ0TZ7HDP3B.html","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","59","59","Y","0","2","1","8","2","21",".05","7","0","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","0.03"
"301KG0KX9CL8LSA82SSDRAZJIWJH21","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:56 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:56 PST 2017","","","3LUY3GC63Z0A7U3VHJMFKUE4W1B7PX","A2XLEJ7UPW51RD","Approved","Wed Jan 18 18:06:36 PST 2017","Wed Jan 18 18:07:33 PST 2017","Thu Jan 19 18:07:33 PST 2017","2017-01-20 02:07:39 UTC","","","57","100% (50/50)","100% (50/50)","100% (50/50)","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","Business Card Transcription","Given an image of a card, please extract all data","No Name","Jan 31, 2017 ","10 minutes","0.03","6","vic","https://d2v9h6e276ec58.cloudfront.net/label_3XCMB0010Q8CROANL93DZ0TZ7HDP3B.html","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","59","59","Y","0","1","5 minutes","15","18","25",".02","17","0","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","0.03"
"301KG0KX9CL8LSA82SSDRAZJIWJH21","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:56 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:56 PST 2017","","","3QIYRE09Y3HWTNCGCOSEFVIWU89N10","AXV4XY9UNODNP","Approved","Thu Jan 19 15:03:36 PST 2017","Thu Jan 19 15:04:07 PST 2017","Fri Jan 20 15:04:07 PST 2017","2017-01-20 23:04:39 UTC","","","31","100% (50/50)","100% (50/50)","100% (50/50)","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","Business Card Transcription","Given an image of a card, please extract all data","No Name","Jan 31, 2017 ","10 minutes","0.03","6","vic","https://d2v9h6e276ec58.cloudfront.net/label_3XCMB0010Q8CROANL93DZ0TZ7HDP3B.html","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","59","59","Y","16","2","5","9","15","32",".20","11","0","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","0.03"
"301KG0KX9CL8LSA82SSDRAZJIWJH21","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:56 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:56 PST 2017","","","3TYCR1GOTCJ30JU38MLRUXYJ1N0ZL2","AGPGCMNDSKZGT","Approved","Thu Jan 19 02:20:38 PST 2017","Thu Jan 19 02:22:15 PST 2017","Fri Jan 20 02:22:15 PST 2017","2017-01-20 10:22:39 UTC","","","97","100% (30/30)","100% (30/30)","100% (30/30)","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","Business Card Transcription","Given an image of a card, please extract all data","No Name","Jan 31, 2017 ","10 minutes","0.03","6","vic","https://d2v9h6e276ec58.cloudfront.net/label_3XCMB0010Q8CROANL93DZ0TZ7HDP3B.html","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","59","59","Y","2","3","30","15","18","17",".10","16","0","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","0.03"
"301KG0KX9CL8LSA82SSDRAZJIWJH21","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:56 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:56 PST 2017","","","3YWRV122CSZRZDGA8ADF80XYF858UP","A2HR7ZIX42FEPG","Approved","Thu Jan 19 11:59:17 PST 2017","Thu Jan 19 11:59:54 PST 2017","Fri Jan 20 11:59:54 PST 2017","2017-01-20 20:00:39 UTC","","","37","100% (60/60)","100% (60/60)","100% (50/50)","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","Business Card Transcription","Given an image of a card, please extract all data","No Name","Jan 31, 2017 ","10 minutes","0.03","6","vic","https://d2v9h6e276ec58.cloudfront.net/label_3XCMB0010Q8CROANL93DZ0TZ7HDP3B.html","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","59","59","Y","0","0","1","8","6","26","0.05","14","0","3XCMB0010Q8CROANL93DZ0TZ7HDP3B","0.03"
"304QEQWKZPKBHZTHRIJPSV35XKD0OO","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:46 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:46 PST 2017","","","3018Q3ZVOIQD29H81E2OZGG9ZZFARA","A35VBQUAIJUPYP","Approved","Thu Jan 19 15:27:40 PST 2017","Thu Jan 19 15:29:22 PST 2017","Fri Jan 20 15:29:22 PST 2017","2017-01-20 23:29:39 UTC","","","102","100% (11/11)","100% (11/11)","100% (11/11)","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","Write ALT and TITLE descriptions for an image","View a photo of a home, building, or neighborhood and provide description text for the photo, using the given Community Name, City, and positive adjectives. TITLE should be a 35-65 character title, and ALT should be a 55-135 character description","No Name","Jan 31, 2017 ","2 minutes","0.05","9515","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3ME56J5KH0A6OHM7NB7LNJZ2KW86CO.html","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","39","39","Y","0","0","2","20","18","14",".05","20","0","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","0.05"
"304QEQWKZPKBHZTHRIJPSV35XKD0OO","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:46 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:46 PST 2017","","","31IBVUNM9SZ0R7FXLETQEEG3GGNFVS","A610SH5RY1NG1","Approved","Thu Jan 19 05:25:42 PST 2017","Thu Jan 19 05:26:27 PST 2017","Fri Jan 20 05:26:27 PST 2017","2017-01-20 13:26:39 UTC","","","45","100% (61/61)","100% (56/56)","100% (53/53)","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","Write ALT and TITLE descriptions for an image","View a photo of a home, building, or neighborhood and provide description text for the photo, using the given Community Name, City, and positive adjectives. TITLE should be a 35-65 character title, and ALT should be a 55-135 character description","No Name","Jan 31, 2017 ","2 minutes","0.05","9515","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3ME56J5KH0A6OHM7NB7LNJZ2KW86CO.html","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","39","39","Y","6","5","1","6","9","71",".15","4","0","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","0.05"
"304QEQWKZPKBHZTHRIJPSV35XKD0OO","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:46 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:46 PST 2017","","","33F859I566D5WP8XBNQQGNY9T0LBHB","A3OLRWACCCCUTU","Approved","Wed Jan 18 17:50:26 PST 2017","Wed Jan 18 17:51:08 PST 2017","Thu Jan 19 17:51:08 PST 2017","2017-01-20 01:51:39 UTC","","","42","100% (45/45)","100% (45/45)","100% (45/45)","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","Write ALT and TITLE descriptions for an image","View a photo of a home, building, or neighborhood and provide description text for the photo, using the given Community Name, City, and positive adjectives. TITLE should be a 35-65 character title, and ALT should be a 55-135 character description","No Name","Jan 31, 2017 ","2 minutes","0.05","9515","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3ME56J5KH0A6OHM7NB7LNJZ2KW86CO.html","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","39","39","Y","7","6","5","5","7","57",".10","5","0","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","0.05"
"304QEQWKZPKBHZTHRIJPSV35XKD0OO","3PGGMFI6D6DJVJ6Y28JKRHN9T13QO4","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.05","Wed Jan 18 13:49:46 PST 2017","10","BatchId:2658120;","600","86400","Wed Jan 25 13:49:46 PST 2017","","","35H6S234SA0NAK77EU89GA9RAQJ563","A4PGF2WE94TJA","Approved","Wed Jan 18 17:51:25 PST 2017","Wed Jan 18 17:52:35 PST 2017","Thu Jan 19 17:52:35 PST 2017","2017-01-20 01:52:39 UTC","","","70","100% (50/50)","100% (50/50)","100% (50/50)","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","Write ALT and TITLE descriptions for an image","View a photo of a home, building, or neighborhood and provide description text for the photo, using the given Community Name, City, and positive adjectives. TITLE should be a 35-65 character title, and ALT should be a 55-135 character description","No Name","Jan 31, 2017 ","2 minutes","0.05","9515","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3ME56J5KH0A6OHM7NB7LNJZ2KW86CO.html","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","39","39","Y","18","18","5","0","2","56",".05","1","0","3ME56J5KH0A6OHM7NB7LNJZ2KW86CO","0.05"
